dialect,standard
물말,소금쟁이  
물몬밥,물만밥  
물미약,멀미약  
물바가치,물바가지  
물바아,물방아  
물바알,물방울  
물밤,마름  
물방마치,빨랫방망이  
물버껌,물거품  
물버꿈,물거품  
물베이,물병  
물복송,물복숭아  
물부래이,담뱃대  
물부리개,담뱃대  
물빠알,물방울  
물빨마이,빨랫방망이  
물빵구,물방개  
물에꽃,오이꽃  
물빵매이,빨랫방망이  
물빵맹이,빨랫방망이  
물뻘거지,장구벌레  
물뻘기,장구벌레  
물삼,물싸움  
물섶,물가  
물수군,물수건  
물에시,오이씨  
물에씨,오이씨  
물알,물아래  
물에,오이  
물에지,오이지  
물웨,오이  
물위,오이  
물자새,무자위  
물장구,물방개  
물조래,물뿌리개  
물조레,물부리  
물조루,담뱃대  
물조리개,담뱃대  
물주리개,담뱃대  
물쪼,물부리  
물쪼루,물부리  
물쪼리,물부리  
물찍게,물장군  
물찌,물부리  
물찌개,물부리  
물찍개,물장군  
물팅이,물퉁이  
물팡,무릎  
물포래,파래  
물항알치,물동갈치  
물헤,물회  
뭇까마구,뭇까마귀  
뭇넘,뭇놈  
뭇발질,뭇발길  
뭇벨,뭇별  
뭉꿈,묶음  
뭉장군,물장군  
뭉턱돈,뭉칫돈  
뭉툭돈,뭉칫돈  
뭉퉁곰배,곰방메  
뭉티,뭉텅이  
뭬,뫼  
데리,도리기  
뮈터,묏자리  
믁지,송사리  
미거지,메기  
미검,먼지  
미구녕,밑구멍  
미굼,먼지  
미그지,메기  
미깝,미끼  
미꼬랑치,미꾸라지  
미꼬래,미꾸라지  
미꼬래이,미꾸라지  
미꼬랭이,미꾸라지  
미꾸라이,미꾸라지  
미꾸라지국,미꾸라짓국  
미꾸랑치,미꾸라지  
미꾸래,미꾸라지  
미꾸래이,미꾸라지  
미꾸뭉,밑구멍  
미꾸정,밑구멍  
미나리심,며느리고금  
미늘,며느리  
미득새,억새  
미뚜기,메뚜기  
미뜽,뫼  
미럭돼지,미련퉁이  
미럭등이,미련퉁이  
미럭바우,미련퉁이  
미명밭노래,무명밭 노래  
미물묵,메밀묵  
미시매,사내아이  
미심질,미심결  
미약,미역  
미엉배,무명  
미역기,미역귀  
미영꼬타리,면화  
미자발,미주알  
미영다래,다래  
미영시,무명씨  
미은들레미,민들레  
미응,명  
미응꼬타리,면화  
미응씨,무명씨  
미잉,무명  
미조,메조  
미조비,메조  
미지부리기,밀기울  
미창문,미닫이문  
미친개이,미치광이  
미친광이,미치광이  
매칠,며칠
미투기,메뚜기  
미티기,메뚜기  
믹,목  
믹서리,멱서리  
민겡,면경  
민달레,민들레  
민도마상어,개상어  
민드기,돔발상어  
민드미,돔발상어  
민메누리,민며느리  
민물게기,민물고기  
민물새우,생이  
민물새비,생이  
민물소래,다슬기  
민상,면상  
밀가리,밀가루  
밀가리장국,수제비  
밀게울,밀기울  
밀구,머루  
밀국수,수제비  
밀그래,고무래  
밀깜비,밀깜부기  
밀껍지,밀기울  
밀꼬라지,미꾸라지  
밀대,평미레  
밀대걸레,밀걸레  
밀대방매이,평미레  
밀떡국,수제비  
밀멜,밀멸  
밀수가리,미숫가루  
밀장국,수제비  
밀장문,미닫이문  
밀제비,수제비  
밀제빗국,수제비  
밀지부리,밀기울  
밀짱국,수제비  
밀쩌비,밀국수  
밀찌거러기,밀기울  
밀찌부리,밀기울  
밀치,가숭어  
밀카락,머리카락  
밉상구디기,밉게 생긴 사람  
밉쪼,밉상  
밋구녕,밑구멍  
밋등,뫼  
밋돌,맷돌  
밋둥,뫼  
밋자리,밑알  
밍금,능금  
밍내기,명매기  
밍물,민물  
밍물소래,다슬기  
밍물짱어,뱀장어  
밍물짱에,뱀장어  
밍,민
밍태,명태  
밑구늉,밑구멍  
밑구몽,밑구멍  
밑구뭉,밑구멍  
밑구정,밑구멍  
밑구중,밑구멍  
밑궁기,똥구멍  
밑싞개,밑씻개  
밑엣돌,밑돌  
밑둥구리,밑둥치  
밑입소리,아랫입술  
밑자루,밑싣개  
밑자리,밑알  
밑짜리,밑알 
바가미,바구니  
바가치새미,박우물  
바같,바깥  
바같구세,한뎃뒷간  
바개미,바구미  
바개이,병아리  
바겉정낭,한뎃뒷간  
바게이,바가지  
바굿독,바윗돌  
바구리,바구니  
바구리,비역  
바구오시,이끼  
바구옷,이끼  
바군지,바구니  
바굼치,바구니  
바까타기,바꿔타기  
바궁지,바구니  
바그리,바구니  
바그리,바구미  
바그미,바구니  
바그미,바구미  
바근지,바구니  
바기미,바구니  
바기미,바구미  
바깔,씀바귀  
바깥십,오입  
바껕벤소,한뎃뒷간  
바껕통시,한뎃뒷간  
바께벤소,한뎃뒷간  
바꾸,바퀴  
바너질,바느질  
바널질,바느질  
바네기뜨봉,장독소래기  
바누리,애꾸  
바늘구녕,바늘구멍  
바늘기,바늘귀  
바느질당세기,반짇고리  
바느질당세이,반짇고리  
바느질소구리,반짇고리  
바늘당세기,반짇고리  
바늘당시기,반짇고리  
바늘삼,바늘쌈  
바다끼,바닷게  
바다리,발채  
바다물게기,바닷물고기  
바다뱀장어,붕장어  
바다소래고동,다슬기  
바닥고동,다슬기  
바닥세,보습
바닷게기,바닷고기  
바당물,바닷물  
바당쌔비,해하  
바디불,반딧불이  
바라지문,바라지창  
바락벡,바람벽  
바람딩이,바람둥이  
바람개비,솔개  
바람나무,버드나무  
바람띠이,바람둥이  
바람띵이,바람둥이  
바람뻔지,바람받이  
바람재이,바람쟁이  
바람제비,솔개  
바래기,바랭이  
바래이,바랭이  
바래이풀,바랭이  
바럭,벼룩  
바럼,바람  
바마,박하  
바아,방아  
바아실,방앗간  
바아이파리,방아의 잎  
바아잎,방아의 잎  
바아지,바가지  
바아질,바느질  
바아치,바가지  
바알,바늘  
바앗구,방앗공이  
바앗실,방앗간  
바이솔,바위솔  
바오,바위  
바우,방위  
바을,방울  
바이산,바위산  
바이섬,바위섬  
바이작대기,바지랑대  
바이작대기,지겟작대기  
바이작대이,지겟작대기  
바자리,발채  
바작대기,지겟작대기  
바작대이,지겟작대기  
바잘짝대이,지겟작대기  
바장,똥장군  
바장때,바지랑대  
바장통,똥장군  
바지기,발채  
바지개,발채  
바지게떡,송편  
바지게작당구,바지랑대  
바지기작대기,지겟작대기  
바지때,바지랑대  
바지작대기,바지랑대  
바지작대이,바지랑대  
바지작대이,지겟작대기  
바지줌치,바지춤  
바질,바느질  
바짓가래이,바짓가랑이  
바쿠,바퀴  
박바가치,바가지  
박산,옥수수알을 튀긴 튀밥  
박상강내이,강냉이  
박새,박쥐  
박시,박의 씨  
박우거리,박고지  
박우구리,박고지  
박음이불,누비이불  
반걸티이,미완성 상태  
박주개,소꿉장난  
박주개미,소꿉장난  
반겍,반격  
반겡일,반공일  
박치이,박치기  
반꼬시레이,반곱슬머리  
반달손텁,속손톱  
반댓돌,자갈  
반동가리,반동강  
반두깨놀이,소꿉놀이  
반두깨미,소꿉질  
반두깨비,소꿉장난  
반두깨이,소꿉질  
반둑개,소꿉장난  
반들돌,조약돌  
반똥가리,반동강  
반미칭개이,반미치광이  
반버부리,반벙어리  
반베이,반병  
반보선,덧버선  
반보신,덧버선  
반빙시이,반병신  
반시끼,반섞이  
반싞이,쌀과 보리를 섞어 지은 밥  
반쑤봉,잠방이  
반쓰봉,잠방이  
반이사,반의사  
반자미,뱁새눈이  
반재미,뱁새눈이  
반조시,튀기  
반주까리,소꿉질  
반주깨,소꿉질  
반주깨미,소꿉질  
반주깨비,소꿉질  
반주우,반바지  
반중우,반바지  
발모간지,발모가지  
반지강주리,반짇고리  
반지거리,반짇고리  
반지그륵,반짇고리  
반티이,이남박  
반지락,바지락  
반지래기,바지락조개  
발곱,발굽  
반질당새기,반짇고리  
반텀,반턱  
반핑이,반편이  
반팅이,목판  
반피,반편이  
반피이,반편이  
반피이짓,반편이짓  
발가락뻬,발가락뼈  
발가리,가리  
발간세,털의빛깔이붉은소  
발강,발광  
발고락,발가락  
발고락뻬,발가락뼈  
발까시래기,발톱 쪽 거스러미
발꼬마리,발뒤꿈치  
발꼬머리,발뒤축  
발꾸룽내,발냄새  
발끈티이,발끝  
발내,발냄새  
발덩거리,발등  
발뒤곰치,발뒤꿈치  
발등거리,발등  
발등더리,발등  
발목대이,발모가지  
발디굼치,발뒤꿈치  
발디꼬마리,발뒤꿈치  
발디꾸무리,발뒤꿈치  
발디꾸무치,발뒤꿈치  
발디쩍,발뒤축  
발딩거리,발등  
발뻬,발뼈  
발딩더리,발등  
발때,시룻밑  
발때죽,발걸음  
발똥,바퀴  
발뜽거리,발등  
발뜽더리,발등  
발목다구,발목  
발목대기,발모가지  
발목대이,발목  
발목디이,발목  
발목뻬,발목뼈  
발바당,발바닥  
발수군,발수건  
발실개,쓰레받기  
발자치,발자취  
발장심이,발아치  
발재이,등에  
발재죽,발자국  
발질,발길  
발짝두,대작두  
발채,발찌  
발치,발찌  
발텁때,발곱  
발텁뿌리,속발톱  
발통구,바퀴  
발티이,바퀴  
발판,밑싣개  
발홀깨,그네  
밤,닭의모래주머니  
밤보늘,보늬  
밤보니,보늬  
밤비눌,보늬  
밤비늘,보늬  
밥개오,밥주발  
밤숯,거웃  
밤싱이,밤송이  
밤윳,밤윷  
밤조레,다슬기  
밥그럭,밥그릇  
밤쥐,박쥐  
밤찌,박쥐  
밤피,반편이
밥도독넘,밥도둑  
밥떠꺼리,밥알  
밥떠꺼리,밥뚜껑  
밥떠껑,밥뚜껑
밥뚜꾸베이,밥뚜껑  
밥뚜꾸벵이,밥뚜껑  
밥물때,밥때   
밥소쿠리,삶은보리쌀을담아두는소쿠리  
밥수건,밥보자기  
밥수군,밥상보  
밥장사,밥장수  
밥재이,아내  
밥재이,밥보  
밥쟁이,부엌데기  
밥쟁이,밥보  
밥주구,밥주걱  
밥주개,밥주걱  
밥티꺼리,밥알  
밧도구,밭고랑  
밧두득,밭두둑  
밧두룩,밭두둑  
밧바닥,발바닥  
밧찹쌀,차좁쌀  
방가이잇,비옷  
방가재,물방개  
방골,방고래  
방구,방귀  
방구둘,방구들  
방구숙,방구석  
방구재이,방귀쟁이  
방구쟁이,방귀쟁이  
칠차,칡차  
방두재비,소꿉장난  
방디이,방둥이  
방마이,방망이  
방마치질,다듬이질  
방매이질,방망이질  
방맹이질,방망이질  
방맹이찜질,방망이찜질  
방바당,방바닥  
방벡,바람벽  
방생법헤,방생회  
방아실,방앗간  
방섭,방법  
방씰개,방앗공이  
방아꾸,방앗공이  
방아끼,방앗공이  
방앗개,방앗공이  
방앗구,방앗공이  
방앗긍이,방앗공이  
방앗기,방앗공이  
방오,바위  
방올,방울  
방우,방위  
방장,모기장  
방을,방울  
방이,바위  
방천도랑,방천을쌓은도랑  
방티,방퉁이  
콩이파리,콩잎  
방태,방아  
방팅이,방퉁이  
체엥이,키  
밭두덕,밭두둑  
밭두드기,밭두둑  
밭두룩,밭둑  
밭두딕,밭두둑  
밭두럼,밭두렁  
밭두룸,밭두렁  
밭두름,밭둑  
밭때이,밭뙈기  
밭어덕,밭둑  
밭언덕,밭두렁  
밭엉덕,밭둑  
밭질,밭길  
배겉,바깥  
배겉날,바깥날  
배겉날씨,바깥날  
배겉사돈,바깥사돈  
배겉어른,바깥어른  
배겉통시,한뎃뒷간  
배게,비지  
배겍,배격  
청어리,정어리  
청에,청어  
청이,천장  
청지네,환도상어  
청포래,이끼  
체겍,체격  
체겡,체경  
맞문,맞닫이  
맞인바리,맞은바라기   
체판,시룻밑  
쳉이,체  
초구,초우  
초구리,솔개
초꾹새,뻐꾹새  
초다듬,처음  
초다딤,초다듬  
초다딤이,초다듬이  
초다딤이질,초다듬이질  
초담,담  
초똥,촛농  
초라이,초라니  
초랑,초롱  
초레이,초리  
초매,치마  
초벌꾸이,초벌구이  
초불빨래,애벌빨래  
초불잽이,애벌  
초삳날,초사흗날  
초새벽,어둑새벽  
초싱달,초승달  
초이리,초이레  
초이릿날,초이렛날  
초하로보름,삭망  
초하리,초하루  
촉바지,암쇠  
촉새,딱따구리  
촌넘,촌놈  
촌떼기,촌뜨기  
촛대삐,정강뼈  
추땀,지대  
추겍,추격  
추꾸,바보  
추띠,취나물  
추뀌,바보  
추끼,바보  
추네물,낙숫물  
추년,추녀  
추럼,추녀  
추마,처마  
추마리,항아리  
추매,처마  
추무리,똥장군  
추물,낙숫물  
추부,추위  
추식,추석  
추이,추위  
추진버짐,진버짐  
추치돌,주춧돌  
추칫돌,주춧돌  
축담,지대  
축들,지대  
춘떼뜨껑,장독소래기  
춘새,추녀  
치리,치레  
춘시,추녀  
춘핑이,바보  
춤복,가시복  
충겍,충격  
츠마물,낙숫물  
츠맛물,낙숫물  
츰,처음  
치리말,치렛말  
치,지느러미  
치급버버리,말더듬이    
치마밑,기스락  
치매저고리,치마저고리  
치매짜리,치마  
치매폭,치마폭  
치맷단,치맛단  
치맷말,치맛말  
치맷자락,치맛자락  
치맷주름,치맛주름  
친정어마시,친정어머니  
치우,추위  
친정아바시,친정아버지  
칙칸,측간  
친정아부지,친정아버지  
친누,친누이  
친누부,친누이  
친누부야,친누이  
친누야,친누이  
칠가리,칡가루  
칠덤풀,칡덤불  
칠넝쿨,칡넝쿨  
칠멘조,칠면조  
칠뿌리,칡뿌리  
칠푸이,칠푼이  
칡뿌링이,칡뿌리  
침게기,가시고기  
칭이,체  
칭이,키  
카다재이,멋쟁이  
칼삐,정강뼈  
카지,가지  
칼삼,칼싸움  
칸맥이,칸막이  
칼국시,칼국수  
칼뻬,정강뼈  
칼빼,정강이뼈  
